,Ticker,Opening Price,Closing Price,Date
4319,AKS,19.31,16.75,2010-04-30
4320,AKS,23.36,20.19,2010-01-22
4321,AKS,26.49,23.66,2010-01-15
4322,AKS,19.39,15.87,2009-10-30
4323,AKS,20.99,18.05,2009-10-02
4324,AKS,13.3,11.58,2009-05-15
4325,AKS,7.05,6.18,2009-02-27
4326,AKS,8.69,6.9,2009-02-20
4327,AKS,9.34,8.07,2009-01-30
4328,AKS,10.8,9.63,2009-01-16
4329,AKS,8.7,6.21,2008-11-21
4330,AKS,11.92,8.72,2008-11-14
4331,AKS,13.83,11.22,2008-11-07
4332,AKS,13.24,11.61,2008-10-24
4333,AKS,18.71,11.03,2008-10-10
4334,AKS,26.93,20.3,2008-10-03
4335,AKS,32.49,28.39,2008-09-26
4336,AKS,36.2,32.12,2008-09-19
4337,AKS,50.28,40.63,2008-09-05
4338,AKS,57.69,50.92,2008-08-08
4339,AKS,54.47,47.1,2008-07-18
4340,AKS,69.75,52.79,2008-07-03
4341,AKS,53.21,47.88,2007-11-02
4342,AKS,13.97,12.57,2006-06-09
4343,AKS,15.4,13.61,2006-05-12
4344,AKS,8.52,7.23,2005-10-07
4345,AKS,8.49,7.37,2005-08-26
4346,AKS,7.31,6.34,2005-06-24
4347,AKS,7.59,6.52,2005-05-13
4348,AKS,9.63,7.25,2005-04-29
4349,AKS,10.36,9.2,2005-04-15
4350,AKS,16.5,13.52,2005-03-11
4351,AKS,9.87,8.86,2004-10-22
4352,AKS,6.6,5.87,2004-08-06
4353,AKS,7.05,6.06,2004-07-23
4354,AKS,5.45,4.7,2004-04-30
4355,AKS,5.25,4.67,2004-01-09
4356,AKS,3.22,2.73,2003-11-14
4357,AKS,2.32,1.97,2003-09-26
4358,AKS,2.87,2.32,2003-09-19
4359,AKS,2.75,2.4,2003-07-25
4360,AKS,3.43,2.64,2003-07-18
4361,AKS,3.35,2.93,2003-05-02
4362,AKS,3.89,3.35,2003-04-25
4363,AKS,4.49,3.5,2003-03-28
4364,AKS,4.9,4.38,2003-03-14
4365,AKS,7.9,6.4,2003-01-24
4366,AKS,10.18,9.0,2002-07-26
4367,AKS,11.37,10.01,2002-07-19
4368,AKS,12.2,10.7,2001-12-14
4369,AKS,10.5,7.8,2001-09-21
4370,AKS,9.5,8.43,2001-02-23
4371,AKS,10.06,8.81,2000-12-15
4372,AKS,9.0,8.0,2000-06-30
4373,AKS,9.62,8.62,2000-06-09
4374,AKS,11.0,9.38,2000-05-26
4375,AKS,8.88,7.94,2000-02-25
4376,AKS,11.06,9.31,2000-02-04
4377,AKS,17.62,11.0,2000-01-28
4378,SNX,83.87,74.88,2015-06-26
4379,SNX,70.37,62.65,2014-07-11
4380,SNX,76.25,67.31,2014-04-11
4381,SNX,43.0,38.14,2012-03-30
4382,SNX,27.47,24.55,2009-06-12
4383,SNX,16.51,14.82,2009-02-27
4384,SNX,12.18,9.66,2008-11-21
4385,SNX,15.0,12.32,2008-11-14
4386,SNX,19.27,16.99,2008-10-10
4387,SNX,22.89,19.41,2008-10-03
4388,SNX,24.77,21.42,2008-05-09
4389,SNX,22.75,20.4,2008-04-11
4390,SNX,23.5,18.22,2005-03-04
4391,SNX,20.48,16.89,2004-04-30
4392,AZO,570.85,501.39,2017-07-07
4393,AZO,106.0,92.41,2008-11-21
4394,AZO,119.26,105.76,2008-11-14
4395,AZO,115.66,99.7,2008-10-10
4396,AZO,89.86,78.8,2004-07-02
4397,AZO,91.55,82.16,2003-12-12
4398,AZO,79.96,68.51,2002-12-13
4399,AZO,46.9,42.1,2001-09-07
4400,AZO,24.94,22.02,2000-06-30
4401,AZO,26.25,23.25,2000-02-11
4402,BLD,30.47,26.69,2016-01-08
4403,BLD,32.57,29.27,2015-10-16
4404,CNX,21.69,19.21,2016-12-16
4405,CNX,19.21,17.23,2016-08-12
4406,CNX,15.69,13.38,2016-06-10
4407,CNX,8.88,7.79,2016-02-12
4408,CNX,7.58,4.99,2016-01-15
4409,CNX,9.4,6.66,2015-10-30
4410,CNX,10.84,9.5,2015-10-23
4411,CNX,13.05,10.44,2015-09-25
4412,CNX,16.37,13.15,2015-08-07
4413,CNX,19.82,17.21,2015-07-17
4414,CNX,31.0,27.84,2015-05-29
4415,CNX,33.91,29.36,2012-05-18
4416,CNX,38.63,34.33,2012-01-13
4417,CNX,42.69,38.27,2011-11-18
4418,CNX,41.81,34.09,2011-09-23
4419,CNX,54.55,41.59,2011-08-05
4420,CNX,37.56,33.43,2010-07-02
4421,CNX,40.05,35.48,2010-05-21
4422,CNX,45.05,38.34,2010-05-07
4423,CNX,50.8,45.55,2010-03-19
4424,CNX,31.36,26.48,2009-01-16
4425,CNX,27.0,24.19,2008-12-05
4426,CNX,25.03,20.8,2008-11-21
4427,CNX,29.12,25.52,2008-11-14
4428,CNX,36.14,25.6,2008-10-24
4429,CNX,47.11,36.73,2008-10-03
4430,CNX,61.63,49.24,2008-09-26
4431,CNX,70.37,62.93,2008-08-08
4432,CNX,82.78,67.85,2008-08-01
4433,CNX,101.11,81.89,2008-07-18
4434,CNX,114.03,94.83,2008-07-03
4435,CNX,45.6,40.98,2007-07-27
4436,CNX,42.99,37.91,2006-07-21
4437,CNX,45.55,39.36,2006-06-09
4438,CNX,89.5,45.3,2006-06-02
4439,CNX,47.93,43.1,2005-05-13
4440,CNX,47.1,41.97,2005-04-15
4441,CNX,35.6,31.79,2004-08-06
4442,CNX,32.0,28.63,2004-04-30
4443,CNX,26.7,23.1,2004-01-30
4444,CNX,17.58,15.7,2003-03-14
4445,CNX,19.4,12.98,2002-07-19
4446,CNX,25.39,22.44,2001-09-21
4447,CNX,23.33,19.25,2001-07-20
4448,CNX,28.7,25.78,2001-06-22
4449,CNX,35.45,30.8,2001-06-01
4450,CNX,40.1,34.99,2001-05-25
4451,APC,52.62,46.56,2016-05-06
4452,APC,40.56,32.02,2016-01-15
4453,APC,48.51,40.56,2016-01-08
4454,APC,68.93,60.05,2015-11-13
4455,APC,92.72,79.15,2014-11-28
4456,APC,99.11,88.37,2014-10-10
4457,APC,83.8,71.51,2011-08-05
4458,APC,41.98,37.68,2010-06-25
4459,APC,73.77,62.16,2010-04-30
4460,APC,51.09,42.67,2009-05-15
4461,APC,38.54,33.95,2008-12-05
4462,APC,37.62,33.07,2008-11-21
4463,APC,35.4,29.35,2008-10-24
4464,APC,39.31,27.5,2008-10-10
4465,APC,51.4,41.54,2008-10-03
4466,APC,64.3,55.73,2008-01-18
4467,APC,49.45,44.46,2003-06-06
4468,APC,58.6,51.65,2001-11-16
4469,APC,53.4,47.3,2001-09-21
4470,APC,69.95,62.03,2001-03-16
4471,APC,71.08,63.75,2001-01-05
4472,APC,70.75,61.97,2000-10-27
4473,APC,51.88,46.25,2000-07-21
4474,AME,37.53,32.92,2011-09-23
4475,AME,43.0,37.04,2011-08-05
4476,AME,59.64,39.41,2010-12-23
4477,AME,38.23,32.36,2009-07-31
4478,AME,32.59,28.77,2008-12-12
4479,AME,34.24,30.55,2008-10-24
4480,AME,48.87,32.07,2006-12-01
4481,AME,29.4,22.2,2001-09-21
4482,AME,20.0,17.5,2000-06-30
4483,AME,20.75,18.19,2000-02-04
4484,HCLP,9.25,8.1,2017-08-11
4485,HCLP,9.65,8.35,2017-07-28
4486,HCLP,10.95,9.2,2017-07-07
4487,HCLP,12.45,10.5,2017-06-16
4488,HCLP,15.3,13.65,2017-05-26
4489,HCLP,16.75,14.1,2017-04-21
4490,HCLP,18.05,15.9,2017-03-10
4491,HCLP,21.6,17.35,2017-02-24
4492,HCLP,16.5,14.5,2016-11-04
4493,HCLP,5.94,5.03,2016-03-24
4494,HCLP,4.4,3.7,2016-02-26
4495,HCLP,5.59,4.32,2016-02-12
4496,HCLP,5.51,4.38,2016-01-15
4497,HCLP,6.02,5.23,2015-12-18
4498,HCLP,7.04,6.19,2015-12-11
4499,HCLP,8.34,6.37,2015-11-13
4500,HCLP,6.51,5.78,2015-10-30
4501,HCLP,9.12,7.2,2015-10-16
4502,HCLP,9.16,7.56,2015-10-02
4503,HCLP,12.59,9.23,2015-09-25
4504,HCLP,15.14,12.65,2015-09-11
4505,HCLP,15.56,12.65,2015-08-21
4506,HCLP,21.6,17.34,2015-07-24
4507,HCLP,25.76,21.62,2015-07-17
4508,HCLP,34.95,31.37,2015-05-08
4509,HCLP,34.97,30.81,2014-12-12
4510,HCLP,47.88,36.84,2014-11-28
4511,HCLP,49.91,43.13,2014-10-31
4512,HCLP,48.18,43.19,2014-10-10
4513,HCLP,61.31,54.19,2014-09-26
4514,HCLP,66.08,58.59,2014-08-01
4515,HCLP,20.99,16.55,2012-11-16
4516,IGR,8.15,7.32,2011-08-05
4517,IGR,8.05,6.83,2010-05-07
4518,IGR,6.55,5.8,2009-10-30
4519,IGR,6.75,5.75,2009-08-14
4520,IGR,2.85,2.34,2009-03-06
4521,IGR,3.55,2.96,2009-02-20
4522,IGR,4.53,4.05,2009-01-16
4523,IGR,4.28,2.48,2008-11-21
4524,IGR,6.15,4.5,2008-11-14
4525,IGR,6.77,4.96,2008-10-24
4526,IGR,8.05,5.88,2008-10-10
4527,IGR,16.16,13.72,2007-12-21
4528,IGR,19.94,17.5,2007-07-27
4529,IGR,24.6,21.88,2007-01-05
4530,SKX,22.77,18.98,2016-10-21
4531,SKX,32.32,24.99,2016-07-22
4532,SKX,30.32,26.7,2016-04-08
4533,SKX,29.06,25.4,2015-11-13
4534,SKX,45.81,31.64,2015-10-23
4535,SKX,128.13,45.15,2015-10-16
4536,SKX,20.43,17.22,2012-10-05
4537,SKX,13.72,12.32,2011-11-18
4538,SKX,16.96,14.54,2011-08-05
4539,SKX,15.9,13.75,2011-06-10
4540,SKX,24.0,19.44,2010-10-29
4541,SKX,27.79,22.84,2010-09-10
4542,SKX,33.51,27.39,2010-08-13
4543,SKX,37.74,33.11,2010-08-06
4544,SKX,37.52,32.09,2010-07-16
4545,SKX,44.89,40.05,2010-06-25
4546,SKX,38.93,34.09,2010-05-07
4547,SKX,24.6,21.82,2009-10-30
4548,SKX,10.74,9.28,2009-05-15
4549,SKX,9.78,7.42,2009-02-06
4550,SKX,12.87,10.62,2009-01-09
4551,SKX,11.48,10.03,2008-11-21
4552,SKX,13.51,11.93,2008-11-07
4553,SKX,16.26,14.47,2008-10-03
4554,SKX,22.35,18.06,2008-07-25
4555,SKX,19.07,17.15,2008-01-04
4556,SKX,22.56,19.88,2007-12-14
4557,SKX,24.02,20.84,2007-10-12
4558,SKX,29.8,21.23,2007-07-27
4559,SKX,36.65,32.93,2007-04-27
4560,SKX,15.66,12.25,2005-10-28
4561,SKX,13.99,12.24,2005-04-29
4562,SKX,13.54,11.04,2004-10-29
4563,SKX,7.65,6.81,2003-10-24
4564,SKX,8.31,7.46,2003-09-26
4565,SKX,8.68,6.74,2003-07-25
4566,SKX,7.45,6.7,2003-04-25
4567,SKX,7.7,6.2,2003-02-21
4568,SKX,9.2,7.65,2002-10-04
4569,SKX,13.47,10.33,2002-09-13
4570,SKX,15.31,13.47,2002-09-06
4571,SKX,17.67,15.51,2002-08-30
4572,SKX,17.6,14.75,2002-07-19
4573,SKX,20.3,18.1,2002-07-12
4574,SKX,15.76,13.16,2002-02-08
4575,SKX,15.5,11.68,2001-09-28
4576,SKX,17.6,14.5,2001-09-21
4577,SKX,22.38,19.7,2001-08-10
4578,SKX,26.95,21.0,2001-07-20
4579,SKX,32.5,26.85,2001-06-15
4580,SKX,36.55,32.5,2001-06-08
4581,SKX,31.0,27.25,2001-03-02
4582,SKX,27.5,24.5,2001-02-09
4583,SKX,13.88,12.38,2000-12-01
4584,SKX,15.75,12.12,2000-10-13
4585,SKX,18.0,15.12,2000-09-29
4586,SKX,15.88,13.88,2000-07-07
4587,SKX,12.69,11.0,2000-05-26
4588,SKX,8.88,7.75,2000-04-14
4589,SKX,7.0,5.75,2000-03-10
4590,APF,11.56,10.06,2008-11-14
4591,APF,11.18,10.01,2008-10-24
4592,APF,12.44,9.57,2008-10-10
4593,APF,12.33,10.85,2004-04-30
4594,APF,8.7,7.78,2001-03-30
4595,LITB,2.41,2.13,2018-01-17
4596,LITB,3.52,2.4,2018-01-12
4597,LITB,2.13,1.9,2017-12-01
4598,LITB,2.18,1.86,2017-10-27
4599,LITB,2.82,2.32,2017-09-22
4600,LITB,2.8,2.35,2017-05-05
4601,LITB,2.8,2.23,2016-01-15
4602,LITB,4.1,3.25,2015-12-24
4603,LITB,3.54,3.08,2015-11-20
4604,LITB,3.55,2.96,2015-08-21
4605,LITB,3.96,3.47,2015-08-07
4606,LITB,5.77,5.17,2015-06-19
4607,LITB,5.46,4.47,2015-03-13
4608,LITB,8.2,6.9,2014-11-21
4609,LITB,6.96,5.87,2014-07-11
4610,LITB,7.98,7.0,2014-03-21
4611,LITB,10.9,8.47,2014-02-28
4612,LITB,7.09,6.35,2013-12-13
4613,LITB,10.8,7.0,2013-11-22
4614,LITB,9.9,8.56,2013-11-01
4615,LITB,19.15,9.87,2013-08-23
4616,LITB,17.62,14.89,2013-06-21
4617,PRI,85.35,76.55,2017-05-12
4618,RBC,64.0,56.47,2016-05-13
4619,RBC,77.42,65.77,2013-05-03
4620,RBC,57.65,49.79,2011-09-23
4621,RBC,68.14,60.63,2011-07-29
4622,RBC,63.75,57.19,2010-06-25
4623,RBC,32.31,28.2,2008-10-24
4624,RBC,35.99,32.25,2008-10-10
4625,RBC,41.01,36.8,2008-10-03
4626,RBC,48.87,43.4,2008-09-26
4627,RBC,21.0,18.0,2002-07-19
4628,RBC,18.6,16.5,2001-03-23
4629,RBC,17.5,15.3,2000-10-27
4630,RBC,19.38,16.88,2000-02-25
4631,HLF,35.45,31.01,2015-02-27
4632,HLF,53.1,37.5,2014-11-07
4633,HLF,66.85,52.57,2014-08-01
4634,HLF,57.25,51.48,2014-04-11
4635,HLF,58.03,49.54,2014-03-21
4636,HLF,64.75,58.04,2014-03-14
4637,HLF,71.53,60.06,2014-01-24
4638,HLF,81.8,70.2,2014-01-17
4639,HLF,43.44,35.07,2013-02-01
4640,HLF,44.36,27.27,2012-12-21
4641,HLF,70.45,46.94,2012-05-04
4642,HLF,56.82,49.97,2011-08-19
4643,HLF,106.83,52.04,2011-05-20
4644,HLF,38.23,33.65,2009-10-30
4645,HLF,19.46,13.64,2009-02-27
4646,HLF,17.61,15.29,2008-11-21
4647,HLF,20.5,17.56,2008-11-14
4648,HLF,24.43,20.17,2008-11-07
4649,HLF,29.55,21.41,2008-10-24
4650,HLF,37.26,27.55,2008-10-10
4651,HLF,48.48,40.08,2008-04-25
4652,HLF,39.66,29.74,2007-01-05
4653,HLF,35.13,30.74,2006-08-04
4654,HLF,34.93,31.0,2006-02-24
4655,TOL,33.1,29.79,2016-01-08
4656,TOL,28.26,25.24,2012-06-01
4657,TOL,20.2,17.8,2011-08-05
4658,TOL,18.45,16.08,2009-02-20
4659,TOL,17.19,14.99,2008-11-21
4660,TOL,19.89,17.42,2008-11-14
4661,TOL,23.09,19.43,2008-11-07
4662,TOL,20.15,17.91,2008-10-24
4663,TOL,26.04,21.9,2008-10-03
4664,TOL,24.87,21.07,2008-05-23
4665,TOL,23.67,21.11,2008-02-08
4666,TOL,20.0,17.17,2008-01-04
4667,TOL,21.12,18.98,2007-11-23
4668,TOL,25.3,22.55,2007-07-27
4669,TOL,27.15,24.42,2006-08-11
4670,TOL,39.01,34.18,2005-11-11
4671,TOL,44.63,39.91,2005-10-07
4672,TOL,25.8,23.0,2002-09-20
4673,TOL,25.85,22.7,2002-07-19
4674,TOL,29.5,26.01,2002-07-12
4675,TOL,31.25,27.0,2001-09-21
4676,TOL,37.55,33.45,2001-09-07
4677,TOL,43.05,38.25,2001-07-27
4678,TOL,39.0,33.06,2001-04-06
4679,ADS,265.1,236.54,2017-07-21
4680,ADS,248.58,199.79,2016-01-29
4681,ADS,99.56,88.17,2011-08-05
4682,ADS,63.6,55.7,2010-07-02
4683,ADS,71.63,63.9,2010-06-25
4684,ADS,28.88,23.78,2009-03-06
4685,ADS,34.93,29.6,2009-02-20
4686,ADS,41.45,35.97,2009-02-13
4687,ADS,44.39,38.4,2008-11-21
4688,ADS,51.8,45.13,2008-11-14
4689,ADS,59.48,44.4,2008-10-10
4690,ADS,22.3,18.81,2002-07-12
4691,ADS,25.2,22.45,2002-07-05
4692,ADS,24.5,21.45,2002-05-10
4693,ADS,16.05,14.4,2001-10-05
4694,ADS,14.5,12.0,2001-09-21
4695,RJF,56.56,50.83,2016-01-08
4696,RJF,32.22,28.62,2011-08-05
4697,RJF,18.08,15.48,2009-05-15
4698,RJF,18.17,16.28,2009-04-17
4699,RJF,13.93,11.48,2009-03-06
4700,RJF,16.11,13.96,2009-02-27
4701,RJF,18.59,15.91,2009-02-20
4702,RJF,16.83,14.3,2008-11-21
4703,RJF,19.69,17.14,2008-11-14
4704,RJF,23.29,19.62,2008-11-07
4705,RJF,24.79,18.0,2008-10-24
4706,RJF,27.17,21.24,2008-10-10
4707,RJF,34.91,30.45,2008-09-26
4708,RJF,29.26,25.95,2008-02-08
4709,RJF,44.41,29.0,2006-03-24
4710,RJF,35.63,24.76,2004-03-26
4711,RJF,32.0,26.49,2003-01-17
4712,RJF,19.19,16.94,2000-04-14
4713,PANW,153.0,115.55,2017-03-03
4714,PANW,141.37,126.66,2016-12-02
4715,PANW,162.64,141.51,2016-11-25
4716,PANW,151.65,136.14,2016-05-06
4717,PANW,147.88,127.51,2016-02-05
4718,PANW,70.65,63.06,2014-04-04
4719,TRK,23.09,19.51,2017-10-27
4720,TRK,25.15,22.46,2015-05-01
4721,TRK,16.74,14.79,2010-03-12
4722,TRK,17.87,15.51,2009-05-15
4723,TRK,13.32,11.28,2008-11-21
4724,TRK,15.56,13.45,2008-11-14
4725,TRK,14.13,12.36,2008-10-24
4726,TRK,15.83,14.03,2008-10-17
4727,TRK,18.08,15.1,2008-10-10
4728,TRK,23.03,20.72,2008-06-27
4729,TRK,28.6,24.28,2008-03-14
4730,TRK,39.19,34.2,2005-12-09
4731,TRK,23.0,19.77,2001-09-21
4732,TRK,28.7,21.9,2001-05-11
4733,TRK,26.06,22.94,2001-01-26
4734,TRK,20.0,17.38,2000-11-10
4735,TRK,20.38,18.12,2000-10-13
4736,TRK,23.94,21.38,2000-04-14
4737,CEA,26.44,23.29,2015-09-04
4738,CEA,35.61,28.59,2015-08-21
4739,CEA,42.18,36.12,2015-08-14
4740,CEA,45.76,40.46,2015-07-31
4741,CEA,20.69,18.6,2011-12-09
4742,CEA,25.11,21.5,2011-08-05
4743,CEA,20.76,18.53,2011-03-18
4744,CEA,28.81,25.34,2010-12-10
4745,CEA,57.97,28.83,2010-08-13
4746,CEA,45.45,39.79,2010-05-21
4747,CEA,55.32,47.65,2010-05-07
4748,CEA,36.45,32.68,2010-01-29
4749,CEA,37.58,32.39,2009-12-18
4750,CEA,13.31,11.55,2008-11-14
4751,CEA,14.19,12.68,2008-11-07
4752,CEA,16.08,10.71,2008-10-24
4753,CEA,16.7,14.0,2008-10-10
4754,CEA,22.41,19.8,2008-09-05
4755,CEA,25.59,23.01,2008-08-15
4756,CEA,32.98,28.44,2008-08-08
4757,CEA,44.92,39.2,2008-06-06
4758,CEA,49.86,43.22,2008-05-09
4759,CEA,43.69,37.94,2008-04-18
4760,CEA,49.5,43.84,2008-04-11
4761,CEA,62.68,52.7,2008-03-07
4762,CEA,88.49,76.71,2008-01-18
4763,CEA,95.77,85.88,2008-01-04
4764,CEA,97.95,85.24,2007-12-14
4765,CEA,101.26,85.0,2007-11-09
4766,CEA,120.0,101.92,2007-09-28
4767,CEA,34.27,29.3,2007-03-02
4768,CEA,34.19,28.89,2007-01-26
4769,CEA,11.2,9.97,2003-04-25
4770,CEA,15.22,13.15,2002-08-30
4771,CEA,12.2,8.75,2001-09-21
4772,CEA,12.8,11.52,2001-08-10
4773,CEA,14.63,12.38,2000-10-13
4774,CEA,18.38,16.13,2000-08-25
4775,CEA,20.0,17.5,2000-07-28
4776,CEA,11.94,10.13,2000-05-26
4777,CEA,10.44,9.125,2000-02-11
4778,FUN,29.25,26.11,2012-05-18
4779,FUN,19.34,17.27,2011-08-19
4780,FUN,20.13,17.3,2011-08-05
4781,FUN,9.93,6.85,2009-11-06
4782,FUN,11.1,9.73,2009-09-04
4783,FUN,12.25,10.94,2009-05-22
4784,FUN,7.55,6.0,2009-03-06
4785,FUN,9.29,8.2,2009-02-20
4786,FUN,12.5,10.73,2009-01-30
4787,FUN,13.65,11.91,2009-01-23
4788,FUN,14.48,12.01,2008-11-21
4789,FUN,17.49,13.6,2008-11-14
4790,FUN,18.27,13.89,2008-10-10
4791,FUN,22.35,19.09,2001-08-03
4792,VG,6.97,6.19,2017-02-17
4793,VG,6.92,6.22,2016-11-04
4794,VG,4.67,4.09,2016-05-06
4795,VG,5.29,4.74,2016-03-11
4796,VG,6.29,5.62,2015-12-11
4797,VG,1.84,1.65,2012-07-27
4798,VG,3.14,2.45,2012-02-17
4799,VG,2.6,2.2,2011-11-25
4800,VG,3.42,2.78,2011-11-04
4801,VG,3.27,2.84,2011-08-19
4802,VG,4.07,3.09,2011-08-05
4803,VG,4.79,4.27,2011-06-10
4804,VG,2.33,2.02,2010-08-13
4805,VG,2.53,2.17,2010-07-02
4806,VG,1.34,1.16,2009-11-20
4807,VG,1.6,1.28,2009-11-06
4808,VG,0.4,0.35,2009-07-10
4809,VG,0.45,0.34,2009-06-26
4810,VG,0.48,0.42,2009-06-12
4811,VG,0.49,0.43,2009-05-22
4812,VG,0.54,0.47,2009-05-15
4813,VG,0.4382,0.37,2009-02-20
4814,VG,0.57,0.41,2009-02-13
4815,VG,0.6,0.53,2009-01-23
4816,VG,1.095,0.62,2008-12-19
4817,VG,0.95,0.61,2008-10-10
4818,VG,1.11,0.95,2008-10-03
4819,VG,1.26,1.08,2008-09-26
4820,VG,1.55,1.39,2008-08-01
4821,VG,2.07,1.85,2008-02-29
4822,VG,1.88,1.54,2007-10-19
4823,VG,2.02,1.03,2007-09-28
4824,VG,2.51,2.14,2007-08-17
4825,VG,2.59,2.04,2007-08-03
4826,VG,3.53,3.12,2007-05-18
4827,VG,3.4,2.99,2007-04-20
4828,VG,4.04,3.0,2007-03-23
4829,VG,5.2,4.17,2007-03-09
4830,VG,6.01,5.38,2007-02-02
4831,VG,7.31,6.56,2006-11-03
4832,VG,8.94,7.86,2006-09-08
4833,VG,7.82,6.76,2006-07-14
4834,VG,8.59,7.67,2006-07-07
4835,VG,11.81,9.6,2006-06-16
4836,LYG,4.13,3.33,2016-06-24
4837,LYG,1.85,1.61,2012-05-18
4838,LYG,1.81,1.58,2011-11-18
4839,LYG,2.14,1.83,2011-11-04
4840,LYG,2.14,1.84,2011-08-19
4841,LYG,2.77,2.21,2011-08-05
4842,LYG,3.93,3.45,2011-05-06
4843,LYG,4.1,3.2,2010-05-07
4844,LYG,3.79,3.4,2010-01-22
4845,LYG,5.53,4.62,2009-06-26
4846,LYG,2.94,2.35,2009-03-06
4847,LYG,6.23,3.8,2009-02-13
4848,LYG,8.37,6.2,2009-01-16
4849,LYG,9.43,7.85,2008-12-12
4850,LYG,8.85,7.7,2008-11-21
4851,LYG,12.5,9.55,2008-11-14
4852,LYG,11.61,10.0,2008-10-24
4853,LYG,11.82,10.5,2008-10-17
4854,LYG,18.99,12.5,2008-10-10
4855,LYG,22.93,20.42,2003-03-07
4856,LYG,25.35,22.4,2003-02-28
4857,GNRC,35.04,27.89,2015-08-07
4858,GNRC,46.18,40.0,2015-05-01
4859,GNRC,45.47,40.86,2014-11-07
4860,GNRC,18.34,15.57,2011-09-23
4861,GNRC,18.72,16.52,2011-08-19
4862,GNRC,20.93,18.56,2011-05-06
4863,GNRC,14.57,12.76,2010-08-13
4864,GNRC,13.56,11.82,2010-05-21
4865,GNRC,15.09,13.52,2010-05-07
4866,PHX,26.9,24.0,2016-12-16
4867,PHX,14.77,13.18,2016-01-15
4868,PHX,18.7,15.39,2015-08-21
4869,PHX,24.95,21.42,2015-02-20
4870,PHX,20.88,17.64,2014-11-28
4871,PHX,23.38,18.49,2014-10-17
4872,PHX,54.73,23.79,2014-10-10
4873,PHX,32.69,29.18,2013-11-15
4874,PHX,33.14,29.0,2011-11-25
4875,PHX,27.53,24.76,2010-08-13
4876,PHX,25.06,22.09,2010-05-07
4877,PHX,25.88,23.05,2010-03-26
4878,PHX,23.4,20.91,2010-02-05
4879,PHX,24.91,22.03,2009-09-04
4880,PHX,23.37,20.5,2009-06-26
4881,PHX,16.0,13.84,2009-03-06
4882,PHX,18.95,16.57,2009-02-20
4883,PHX,21.69,19.3,2009-01-09
4884,PHX,22.1,17.9,2008-12-26
4885,PHX,19.5,16.0,2008-11-21
4886,PHX,23.5,19.87,2008-11-07
4887,PHX,19.13,16.25,2008-10-24
4888,PHX,21.0,16.03,2008-10-10
4889,PHX,31.65,22.24,2008-10-03
4890,PHX,37.95,30.4,2008-09-05
4891,PHX,38.18,33.8,2008-07-18
4892,PHX,39.0,33.5,2008-06-27
4893,PHX,41.0,19.51,2006-01-13
4894,PHX,37.35,33.6,2005-10-14
4895,PHX,42.81,37.1,2005-10-07
4896,PHX,43.01,38.0,2005-09-09
4897,PHX,25.3,21.8,2004-12-03
4898,PHX,18.8,14.6,2004-04-30
4899,PHX,34.85,19.2,2004-04-16
4900,PHX,23.9,21.25,2003-06-27
4901,PHX,15.62,14.0,2000-09-29
4902,SXC,10.64,9.17,2017-07-28
4903,SXC,9.19,8.06,2017-05-05
4904,SXC,9.63,8.3,2017-03-10
4905,SXC,6.67,5.46,2016-05-13
4906,SXC,2.96,2.54,2016-01-15
4907,SXC,3.43,2.96,2016-01-08
4908,SXC,4.87,3.92,2015-11-13
4909,SXC,9.6,5.8,2015-10-16
4910,SXC,10.47,8.15,2015-09-25
4911,SXC,11.13,10.0,2015-09-11
4912,SXC,17.09,15.1,2015-01-30
4913,SXC,10.87,9.76,2011-10-07
4914,SXC,13.68,11.76,2011-09-23
4915,SXC,17.73,14.87,2011-08-05
4916,TRC,23.8,21.16,2015-11-13
4917,TRC,28.79,25.54,2010-05-21
4918,TRC,28.26,25.25,2008-12-26
4919,TRC,30.72,26.5,2008-10-24
4920,TRC,32.97,29.19,2008-10-10
4921,TRC,29.1,26.15,2003-03-28
4922,TRC,32.5,29.23,2002-07-05
4923,TRC,24.7,20.1,2001-09-21
4924,TRC,28.13,24.56,2000-09-22
4925,TRC,26.56,23.5,2000-01-21
4926,HOME,15.15,13.6,2016-10-07
4927,HOME,15.22,12.06,2016-09-09
4928,HOME,47.63,15.31,2016-08-05
4929,HOME,44.01,1.318,2015-12-31
4930,HOME,48.57,1.644,2015-10-23
4931,HOME,50.69,2.256,2015-05-01
4932,HOME,53.42,2.706,2015-01-02
4933,HOME,53.51,2.456,2014-12-05
4934,HOME,34.58,2.116,2014-07-11
4935,HOME,10.49,9.15,2012-05-04
4936,HOME,12.25,10.57,2011-05-06
4937,HOME,11.43,10.06,2009-07-02
4938,HOME,8.75,7.37,2009-02-27
4939,HOME,10.3,9.05,2009-01-16
4940,HOME,11.67,10.25,2008-11-07
4941,HOME,11.4,10.1,2007-12-21
4942,HOME,15.33,13.66,2006-06-30
4943,HOME,16.27,12.9601,2004-12-10
4944,MCY,26.33,23.53,2009-03-06
4945,MCY,38.0,32.43,2009-02-13
4946,MCY,44.64,39.64,2008-11-21
4947,MCY,49.98,43.86,2008-11-07
4948,MCY,53.15,45.1,2008-10-10
4949,MCY,59.15,52.6,2008-09-26
4950,MCY,37.19,32.94,2001-01-12
4951,MCY,43.81,37.06,2001-01-05
4952,IPI,4.4,3.88,2017-10-06
4953,IPI,1.65,1.47,2017-03-17
4954,IPI,1.91,1.65,2017-03-10
4955,IPI,2.18,1.9,2017-03-03
